chain,mall_id,mall_name,region,address,mall_code,source_url,property_type,lat,lon,geo_source,geo_precision,scraped_at
sm,sm-city-molino,SM City Molino,south-luzon,"Molino Paliparan Road, Brgy. Molino 4, Bacoor City, Cavite, Philippines",SMML,https://www.smsupermalls.com/mall-directory/sm-city-molino/information/,mall,14.384003,120.977036,osm,exact,2026-08-30
sm,sm-city-naga,SM City Naga,south-luzon,"Ninoy and Cory Aquino Avenue, Central Business District II, Triangulo, Naga City, Camarines Sur, Philippines",SMNG,https://www.smsupermalls.com/mall-directory/sm-city-naga/information/,mall,13.621076,123.190439,osm,exact,2026-08-30
sm,sm-city-north-edsa,SM City North Edsa,metro-manila,"North Avenue corner EDSA, Quezon City, 1100 Metro Manila",SMNE,https://www.smsupermalls.com/mall-directory/sm-city-north-edsa/information/,mall,14.656841,121.030333,osm,exact,2026-08-30
sm,sm-city-novaliches,SM City Novaliches,metro-manila,"Quirino Highway, Brgy. San Bartolome, Novaliches, Quezon City, Philippines",SMNV,https://www.smsupermalls.com/mall-directory/sm-city-novaliches/information/,mall,14.708065,121.037336,osm,exact,2026-08-30
sm,sm-city-olongapo-central,SM City Olongapo Central,north-luzon,"Rizal Avenue, Barangay East Tapinac,  2200 Olongapo City, Zambales  Philippines",SMOC,https://www.smsupermalls.com/mall-directory/sm-city-olongapo-central/information/,mall,14.836288,120.283262,osm,exact,2026-08-30
sm,sm-city-olongapo-downtown,SM City Olongapo Downtown,north-luzon,"Magsaysay Drive cor. Gordon Avenue, Olongapo City, Zambales, Philippines",SMOL,https://www.smsupermalls.com/mall-directory/sm-city-olongapo-downtown/information/,mall,14.826419,120.283144,osm,exact,2026-08-30
sm,sm-city-pampanga,SM City Pampanga,north-luzon,"Olongapo-Gapan Road, Lagundi, Mexico, Pampanga (East Wing) and San Jose, San Fernando, Pampanga",SMPP,https://www.smsupermalls.com/mall-directory/sm-city-pampanga/information/,mall,15.053599,120.699492,osm,exact,2026-08-30
sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon,"Malvar Street, Brgy. San Miguel, Puerto Princesa City, Palawan, 5300",SMPU,https://www.smsupermalls.com/mall-directory/sm-city-puerto-princesa/information/,mall,9.743328,118.73973,osm,exact,2026-08-30
sm,sm-city-rosales,SM City Rosales,north-luzon,"MacArthur Highway, Barangay Carmen East, Rosales, Pangasinan, Philippines",SMRS,https://www.smsupermalls.com/mall-directory/sm-city-rosales/information/,mall,15.87935,120.602336,osm,exact,2026-08-30
sm,sm-city-rosario,SM City Rosario,south-luzon,"General Trias Drive cor. Costa Verde Access Road, Tejeros Convention, Rosario, Cavite, Philippines",SMRO,https://www.smsupermalls.com/mall-directory/sm-city-rosario/information/,mall,14.409193,120.856912,osm,exact,2026-08-30
sm,sm-city-roxas,SM City Roxas,visayas,Arnaldo Boulevard Brgy. Baybay Roxas City Capiz 5800,SMRX,https://www.smsupermalls.com/mall-directory/sm-city-roxas/information/,mall,11.596268,122.748467,osm,exact,2026-08-30
sm,sm-city-san-fernando-downtown,SM City San Fernando Downtown,north-luzon,"V. Tomico Street cor. Consunji Street, Downtown Heritage District, Sto. Rosario, City of San Fernando, Pampanga",SMSF,https://www.smsupermalls.com/mall-directory/sm-city-san-fernando-downtown/information/,mall,15.027825,120.692398,osm,exact,2026-08-30
sm,sm-city-san-jose-del-monte,SM City San Jose Del Monte,north-luzon,"Quirino Highway, Barangay Tungkong Mangga",SMSJ,https://www.smsupermalls.com/mall-directory/sm-city-san-jose-del-monte/information/,mall,14.786337,121.075348,osm,exact,2026-08-30
sm,sm-city-san-lazaro,SM City San Lazaro,metro-manila,"Felix Huertas Street corner Lacson Avenue (C-2 Road), Santa Cruz, Manila, Philippines",SMSL,https://www.smsupermalls.com/mall-directory/sm-city-san-lazaro/information/,mall,14.618174,120.985831,osm,exact,2026-08-30
sm,sm-city-san-mateo,SM City San Mateo,metro-manila,"Gen. A. Luna Avenue, Brgy. Ampid 1, San Mateo, Rizal",SMMA,https://www.smsupermalls.com/mall-directory/sm-city-san-mateo/information/,mall,14.67955,121.114544,osm,exact,2026-08-30
sm,sm-city-san-pablo,SM City San Pablo,south-luzon,"Maharlika Highway, Riverina Residential and Commercial Estates, San Rafael, San Pablo City, Laguna, Philippines",SMPB,https://www.smsupermalls.com/mall-directory/sm-city-san-pablo/information/,mall,14.071444,121.301876,osm,exact,2026-08-30
sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon,"Old National Highway, Brgy. Tagapo, Sta. Rosa City, Laguna, Philippines",SMSR,https://www.smsupermalls.com/mall-directory/sm-city-santa-rosa/information/,mall,14.313337,121.097777,osm,exact,2026-08-30
sm,sm-city-sorsogon,SM City Sorsogon,south-luzon,"Maharlika Highway, Barangay Balogo, East District, 4700 Sorsogon City, Sorsogon, Philippines",SMSO,https://www.smsupermalls.com/mall-directory/sm-city-sorsogon/information/,mall,12.976118,124.019728,osm,exact,2026-08-30
sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila,"R. Magsaysay, Cor. G. Araneta Ave., Brgy. Dona Imelda, Quezon City 1113",SMST,https://www.smsupermalls.com/mall-directory/sm-city-sta-mesa/information/,mall,14.604189,121.018773,osm,exact,2026-08-30
sm,sm-city-sto-tomas,SM City Sto. Tomas,south-luzon,"20 Pan-Philippine Hwy, San Roque, Santo Tomas, 4232 Batangas",SMTO,https://www.smsupermalls.com/mall-directory/sm-city-sto-tomas/information/,mall,14.10654,121.150846,osm,exact,2026-08-30
sm,sm-city-sucat,SM City Sucat,metro-manila,"Dr. Santos Ave. corner Carlos P. Garcia Avenue Extension, San Dionisio, Parañaque City, Philippines",SMSC,https://www.smsupermalls.com/mall-directory/sm-city-sucat/information/,mall,14.483227,120.992743,osm,exact,2026-08-30
sm,sm-city-tanza,SM City Tanza,south-luzon,"Antero Soriano Highway,Barangay Daang Amaya II, 4108 Tanza, Cavite, Philippines",SMTZ,https://www.smsupermalls.com/mall-directory/sm-city-tanza/information/,mall,14.392293,120.850414,osm,exact,2026-08-30
sm,sm-city-tarlac,SM City Tarlac,north-luzon,"MacArthur Highway, Brgy. San Roque, Tarlac City, Tarlac, Philippines",SMTL,https://www.smsupermalls.com/mall-directory/sm-city-tarlac/information/,mall,15.477565,120.594578,osm,exact,2026-08-30
sm,sm-city-taytay,SM City Taytay,metro-manila,"Manila East Road, Dolores, Taytay, Rizal",SMTT,https://www.smsupermalls.com/mall-directory/sm-city-taytay/information/,mall,14.565514,121.140062,osm,exact,2026-08-30
sm,sm-city-telabastagan,SM City Telabastagan,north-luzon,"MAC ARTHUR HIGHWAY, BRGY. TELABASTAGAN, CITY OF SAN FERNANDO, PAMPANGA 2000 PHILIPPINES",SMTB,https://www.smsupermalls.com/mall-directory/sm-city-telabastagan/information/,mall,15.121006,120.602068,osm,exact,2026-08-30
sm,sm-city-trece-martires,SM City Trece Martires,south-luzon,"Governor's Dr, Trece Martires, Cavite",SMTM,https://www.smsupermalls.com/mall-directory/sm-city-trece-martires/information/,mall,14.281285,120.865868,osm,exact,2026-08-30
sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon,"Bagay Road, Barangay Caritan Norte, Tuguegarao City",SMTU,https://www.smsupermalls.com/mall-directory/sm-city-tuguegarao/information/,mall,17.626853,121.719289,osm,exact,2026-08-30
sm,sm-city-urdaneta-central,SM City Urdaneta Central,north-luzon,"Barangay Nancayasan, Urdaneta City, Pangasinan 2428",SMUD,https://www.smsupermalls.com/mall-directory/sm-city-urdaneta-central/information/,mall,15.971519,120.572731,osm,exact,2026-08-30
sm,sm-city-valenzuela,SM City Valenzuela,metro-manila,"MacArthur Highway, Brgy. Karuhatan, Valenzuela, Metro Manila",SMVL,https://www.smsupermalls.com/mall-directory/sm-city-valenzuela/information/,mall,14.685581,120.977017,osm,exact,2026-08-30
sm,sm-city-zamboanga,SM City Zamboanga,mindanao,"W39G+54J, Vitaliano Agan Ave, Zamboanga, Zamboanga del Sur",SMZA,https://www.smsupermalls.com/mall-directory/sm-city-zamboanga/information/,mall,6.917911,122.076178,osm,exact,2026-08-30
sm,sm-hypermarket-lapulapu,SM Hypermarket Lapu-Lapu,visayas,"Maximo V. Patalinghug Jr. Avenue, Lapu-Lapu City, Cebu",SHLL,https://www.smsupermalls.com/mall-directory/sm-hypermarket-lapulapu/information/,supermarket,10.309078,123.947573,nominatim,locality,2026-08-30
sm,sm-hypermarket-sucat-lopez,SM Hypermarket Sucat Lopez,metro-manila,"Dr Arcadio Santos Ave, San Isidro, Parañaque, 1700",SHSC,https://www.smsupermalls.com/mall-directory/sm-hypermarket-sucat-lopez/information/,supermarket,14.468759,121.010368,osm,exact,2026-08-30
sm,sm-jmall,SM J Mall,visayas,"165 A.S. Fortuna Street, Mandaue City, Philippines, 6014",SMMD,https://www.smsupermalls.com/mall-directory/sm-jmall/information/,mall,10.33571,123.934471,nominatim,exact,2026-08-30
sm,sm-lanang,SM Lanang,mindanao,"J.P. Laurel Ave., Brgy. San Antonio, Agdao District, Davao City",SMLA,https://www.smsupermalls.com/mall-directory/sm-lanang/information/,mall,7.099101,125.631068,osm,exact,2026-08-30
sm,sm-makati,SM Makati,metro-manila,SM Makati,SMKT,https://www.smsupermalls.com/mall-directory/sm-makati/information/,mall,14.549743,121.026731,osm,exact,2026-08-30
sm,sm-mall-of-asia,SM Mall of Asia,metro-manila,"SM Mall of Asia,Seaside Blvd.,Pasay City, Philippines",SMOA,https://www.smsupermalls.com/mall-directory/sm-mall-of-asia/information/,mall,14.535161,120.98198,osm,exact,2026-08-30
sm,sm-marketmall-dasmarinas,SM Marketmall Dasmarinas,south-luzon,"Dasmari??as, Cavite",SPDM,https://www.smsupermalls.com/mall-directory/sm-marketmall-dasmarinas/information/,mall,14.328312,120.959977,osm,exact,2026-08-30
sm,sm-megacenter-cabanatuan,SM Megacenter Cabanatuan,north-luzon,"Gen. Tinio Street, Brgy. San Roque Norte, 3100 Cabanatuan City, Nueva Ecija",SMMC,https://www.smsupermalls.com/mall-directory/sm-megacenter-cabanatuan/information/,mall,15.487436,120.966631,nominatim,locality,2026-08-30
sm,sm-megamall,SM Megamall,metro-manila,"EDSA corner Doña Julia Vargas Ave., Ortigas Center, Wack-Wack Greenhills, Mandaluyong, Philippines",SMMG,https://www.smsupermalls.com/mall-directory/sm-megamall/information/,mall,14.584552,121.056455,osm,exact,2026-08-30
sm,sm-savemore-apalit,SM Savemore Apalit,north-luzon,"McArthur Highway Barangay San Vicente Apalit, 2016 Pampanga",SVAP,https://www.smsupermalls.com/mall-directory/sm-savemore-apalit/information/,supermarket,14.95842,120.787172,nominatim,locality,2026-08-30
sm,sm-savemore-nagtahan,SM Savemore Nagtahan,metro-manila,"G/F Entrance Slot#2, SM Nagtahan, cor, Magsaysay Blvd, Sampaloc, Manila, Metro Manila",SMNT,https://www.smsupermalls.com/mall-directory/sm-savemore-nagtahan/information/,supermarket,14.603407,121.016301,nominatim,locality,2026-08-30
sm,sm-savemore-tacloban,SM Savemore Tacloban,visayas,"Justice Romualdez St, Downtown, Tacloban City, Leyte",SVTA,https://www.smsupermalls.com/mall-directory/sm-savemore-tacloban/information/,supermarket,11.247241,125.001283,osm,exact,2026-08-30
sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas,"South Road Properties, Cebu City",SMSS,https://www.smsupermalls.com/mall-directory/sm-seaside-city-cebu/information/,mall,10.281837,123.88124,osm,exact,2026-08-30
sm,sm-southmall,SM Southmall,metro-manila,"Alabang-Zapote Road, Pilar Village, Almanza Uno, Las Piñas, Metro Manila, Philippines",SMSM,https://www.smsupermalls.com/mall-directory/sm-southmall/information/,mall,14.432624,121.010221,osm,exact,2026-08-30
sm,smby-amusement-park,SMBY Amusement Park,,SMBY Amusement Park,BYAP,https://www.smsupermalls.com/mall-directory/smby-amusement-park/information/,amusement-park,,,,,2026-08-30
sm,smdc-air-mall,SMDC Air Mall,metro-manila,"Air Mall, Malugay and Yakal Streets, Barangay San Antonio, Makati City, Metro Manila, Philippines",AIR1,https://www.smsupermalls.com/mall-directory/smdc-air-mall/information/,residential-retail,14.562245,121.008631,nominatim,locality,2026-08-30
sm,smdc-breeze-mall,SMDC Breeze Mall,metro-manila,"Roxas Blvd. San Rafael, Pasay City",BRZ1,https://www.smsupermalls.com/mall-directory/smdc-breeze-mall/information/,residential-retail,14.5437,120.99465,nominatim,locality,2026-08-30
sm,smdc-fame-mall,SMDC Fame Mall,metro-manila,"Edsa and Mayflower Street, Barangay HIghway Hills 1550, City of Mandaluyong",FAM1,https://www.smsupermalls.com/mall-directory/smdc-fame-mall/information/,residential-retail,14.577912,121.053607,nominatim,locality,2026-08-30
sm,smdc-grace-mall,SMDC Grace Mall,metro-manila,"Cayetano Boulevard, Barangay Ususan, Taguig City",GRC1,https://www.smsupermalls.com/mall-directory/smdc-grace-mall/information/,residential-retail,14.532934,121.072788,nominatim,address,2026-08-30
sm,smdc-green-mall,SMDC Green Mall,metro-manila,"Taft Ave., Malate, City of Manila",GRN1,https://www.smsupermalls.com/mall-directory/smdc-green-mall/information/,residential-retail,14.57155,120.990797,nominatim,address,2026-08-30
sm,smdc-jazz-mall,SMDC Jazz Mall,metro-manila,"Jupiter Corner N. Garcia Sts., Bel-Air Makati City",JAZ1,https://www.smsupermalls.com/mall-directory/smdc-jazz-mall/information/,residential-retail,14.561106,121.027072,nominatim,locality,2026-08-30
sm,smdc-light-mall,SMDC Light Mall,metro-manila,"Edsa Cor. Madison St. Brgy. Barangka Ilaya, Mandaluyong City",LGT1,https://www.smsupermalls.com/mall-directory/smdc-light-mall/information/,residential-retail,14.577439,121.033897,nominatim,locality,2026-08-30
sm,smdc-mplace-mall,SMDC Mplace Mall,metro-manila,"Mother Ignacia and Panay Ave. Barangay South Triangle, Quezon City",MPL1,https://www.smsupermalls.com/mall-directory/smdc-mplace-mall/information/,residential-retail,14.651055,121.048625,nominatim,locality,2026-08-30
sm,smdc-strip-at-berkeley,SMDC Strip at Berkeley,metro-manila,"Katipunan Avenue corner Escalar Street, Loyola Heights, Quezon City",BRK1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-berkeley/information/,residential-retail,14.64109,121.073778,nominatim,locality,2026-08-30
sm,smdc-strip-at-blue,SMDC Strip at Blue,metro-manila,"Katipunan Road corner Aurora Blvd., Loyola Heights, Quezon City",BLU1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-blue/information/,residential-retail,14.64109,121.073778,nominatim,locality,2026-08-30
sm,smdc-strip-at-grass,SMDC Strip at Grass,metro-manila,"Misamis St. cor. Nueva Vizcaya cor. & Nueva Ecija St., Brgy. Sto. Cristo, Quezon City",GRA1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-grass/information/,residential-retail,14.651055,121.048625,nominatim,locality,2026-08-30
sm,smdc-strip-at-mezza,SMDC Strip at Mezza,metro-manila,"Aurora Blvd., Cor. Araneta Ave., Guirayan St., Brgy. Do??a Imelda, Quezon City",MEZA,https://www.smsupermalls.com/mall-directory/smdc-strip-at-mezza/information/,residential-retail,14.651055,121.048625,nominatim,locality,2026-08-30
sm,smdc-strip-at-princeton,SMDC Strip at Princeton,metro-manila,"Aurora Blvd. near Gilmore Street, Barangay Valencia, Quezon City",PRN1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-princeton/information/,residential-retail,14.608052,121.039522,nominatim,locality,2026-08-30
sm,smdc-strip-at-sea,SMDC Strip at Sea,metro-manila,"Sunrise drive cor. Pearl Road, Mall of Asia Complex, CBP-1A, Pasay City",SEA1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-sea/information/,residential-retail,14.5437,120.99465,nominatim,locality,2026-08-30
sm,smdc-strip-at-shell,SMDC Strip at Shell,metro-manila,"EDSA cor. Sunrise Drive, CBP 1-A, Pasay City",SHL1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-shell/information/,residential-retail,14.5437,120.99465,nominatim,locality,2026-08-30
sm,smdc-strip-at-shine,SMDC Strip at Shine,metro-manila,"Renaissance Center Meralco Ave., Brgy. Ugong, Pasig City",SHN1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-shine/information/,residential-retail,14.579109,121.078648,nominatim,locality,2026-08-30
sm,smdc-strip-at-shore,SMDC Strip at Shore,metro-manila,"Seaside Blvd. and Sunrise Drive, Mall of Asia Complex, Pasay City",SHR1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-shore/information/,residential-retail,14.532191,120.983742,nominatim,locality,2026-08-30
sm,smdc-strip-at-trees,SMDC Strip at Trees,metro-manila,"Brgy. Pasong Putik, Novaliches, Quezon City, Metro Manila",TRE1,https://www.smsupermalls.com/mall-directory/smdc-strip-at-trees/information/,residential-retail,14.728642,121.055872,nominatim,address,2026-08-30
